Quantity,UnitPrice,total_amount
97,2.51,243.46999999999997
40,3.45,138.0
2,5.95,11.9
2,2.55,5.1
1,3.75,3.75
1,2.95,2.95
-3,6.95,-20.85
3,1.95,5.85
1,4.21,4.21
1,3.36,3.36
1,2.95,2.95
7,1.28,8.96
1,1.25,1.25
12,1.25,15.0
1,7.62,7.62
4,0.85,3.4
2,4.95,9.9
1,1.95,1.95
1,25.49,25.49
25,0.42,10.5
8,0.85,6.8
2,12.75,25.5
1,0.85,0.85
1,1.66,1.66
1,4.21,4.21
12,0.29,3.4799999999999995
6,4.95,29.700000000000003
1,3.36,3.36
3,5.95,17.85
2,2.95,5.9
19,1.65,31.349999999999998
1,2.11,2.11
1,4.95,4.95
12,1.25,15.0
1,4.21,4.21
12,1.25,15.0
1,1.95,1.95
2,2.1,4.2
12,1.25,15.0
12,1.65,19.799999999999997
1,7.62,7.62
1,4.21,4.21
6,1.65,9.899999999999999
6,2.95,17.700000000000003
4,34.95,139.8
1,3.75,3.75
4,4.25,17.0
12,2.55,30.599999999999998
1,16.13,16.13
1,3.75,3.75
1,1.28,1.28
1,20.38,20.38
1,3.36,3.36
12,1.65,19.799999999999997
10,0.85,8.5
26,4.25,110.5
6,1.65,9.899999999999999
4,3.75,15.0
18,0.43,7.74
1,3.36,3.36
3,1.95,5.85
4,3.25,13.0
24,0.55,13.200000000000001
3,0.42,1.26
2,2.51,5.02
5,0.85,4.25
1,2.1,2.1
4,4.21,16.84
12,1.25,15.0
9,5.06,45.54
1,3.75,3.75
-2,2.25,-4.5
2,2.51,5.02
1,25.49,25.49
1,0.65,0.65
2,0.84,1.68
1,2.95,2.95
2,0.85,1.7
24,0.85,20.4
1,4.24,4.24
8,10.95,87.6
2,4.25,8.5
-2,10.95,-21.9
12,4.95,59.400000000000006
36,0.42,15.12
1,3.75,3.75
6,2.95,17.700000000000003
1,1.66,1.66
6,4.95,29.700000000000003
2,2.95,5.9
1,5.91,5.91
3,12.75,38.25
500,2.55,1275.0
1,8.47,8.47
1,1.95,1.95
3,4.21,12.629999999999999
24,0.42,10.08
3,6.95,20.85
1,3.36,3.36
-1,966.92,-966.92
1,4.21,4.21
3,2.95,8.850000000000001
1,1.66,1.66
6,3.25,19.5
2,2.55,5.1
5,2.95,14.75
3,3.36,10.08
4,12.75,51.0
12,1.65,19.799999999999997
8,0.85,6.8
2,2.95,5.9
1,4.95,4.95
7,4.95,34.65
1,5.91,5.91
2,1.65,3.3
6,1.65,9.899999999999999
1,16.13,16.13
12,2.95,35.400000000000006
12,2.1,25.200000000000003
1,0.85,0.85
5,1.65,8.25
6,2.1,12.600000000000001
1,5.91,5.91
1,9.95,9.95
4,1.65,6.6
2,4.21,8.42
9,5.91,53.19
3,1.66,4.9799999999999995
1,1.25,1.25
1,4.21,4.21
2,2.95,5.9
9,0.85,7.6499999999999995
1,5.91,5.91
2,3.36,6.72
2,1.28,2.56
8,8.47,67.76
1,7.62,7.62
1,1.25,1.25
1,2.51,2.51
12,0.85,10.2
1,1.25,1.25
1,3.36,3.36
6,2.95,17.700000000000003
1,16.98,16.98
6,2.95,17.700000000000003
7,1.66,11.62
8,7.95,63.6
24,0.85,20.4
1,2.51,2.51
1,1.28,1.28
10,1.65,16.5
2,3.36,6.72
10,1.95,19.5
10,0.65,6.5
3,4.95,14.850000000000001
1,7.62,7.62
9,4.21,37.89
3,1.28,3.84
12,2.95,35.400000000000006
1,5.91,5.91
1,1.65,1.65
2,7.95,15.9
1,25.49,25.49
16,1.25,20.0
1,1.95,1.95
1,3.75,3.75
12,1.65,19.799999999999997
1,12.72,12.72
1,4.21,4.21
250,1.06,265.0
8,3.75,30.0
3,4.21,12.629999999999999
1,1.66,1.66
1,2.51,2.51
2,1.25,2.5
2,0.85,1.7
12,0.42,5.04
2,5.91,11.82
6,1.45,8.7
1,2.54,2.54
20,6.75,135.0
6,2.95,17.700000000000003
3,4.21,12.629999999999999
144,0.65,93.60000000000001
1,1.66,1.66
24,2.1,50.400000000000006
-6,2.95,-17.700000000000003
2,3.75,7.5
4,2.1,8.4
25,0.42,10.5
2,2.1,4.2
24,0.19,4.5600000000000005
2,7.95,15.9
2,8.5,17.0
12,1.25,15.0
6,2.95,17.700000000000003
1,0.85,0.85
3,1.25,3.75
10,6.75,67.5
6,1.25,7.5
4,4.25,17.0
1,1.95,1.95
5,5.91,29.55
5,2.51,12.549999999999999
4,4.95,19.8
1,1.66,1.66
1,12.75,12.75
3,1.25,3.75
12,1.25,15.0
1,2.1,2.1
36,0.85,30.599999999999998
5,0.85,4.25
12,0.85,10.2
2,0.85,1.7
2,2.95,5.9
3,2.95,8.850000000000001
2,9.95,19.9
2,7.62,15.24
144,0.42,60.48
1,3.36,3.36
4,3.95,15.8
6,2.95,17.700000000000003
1,16.13,16.13
6,3.25,19.5
11,1.65,18.15
1,7.62,7.62
12,2.95,35.400000000000006
12,1.25,15.0
6,2.95,17.700000000000003
24,2.1,50.400000000000006
6,5.95,35.7
1,3.36,3.36
1,2.1,2.1
24,0.42,10.08
1,1.65,1.65
1,2.51,2.51
12,2.95,35.400000000000006
1,6.95,6.95
1,8.5,8.5
12,2.55,30.599999999999998
2,1.66,3.32
6,2.95,17.700000000000003
9,3.75,33.75
2,0.55,1.1
24,0.42,10.08
1,8.47,8.47
3,1.95,5.85
6,3.36,20.16
1,3.36,3.36
100,1.65,165.0
4,3.36,13.44
2,0.85,1.7
3,5.91,17.73
3,0.85,2.55
9,2.55,22.95
1,4.95,4.95
1,1.66,1.66
24,1.25,30.0
6,3.75,22.5
10,1.65,16.5
10,1.25,12.5
1,1.28,1.28
1,6.77,6.77
12,1.25,15.0
4,1.69,6.76
1,1.66,1.66
6,2.95,17.700000000000003
2,0.85,1.7
1,13.57,13.57
2,1.66,3.32
2,1.66,3.32
2,1.49,2.98
2,2.95,5.9
1,0.85,0.85
6,3.39,20.34
1,2.51,2.51
1,1.25,1.25
1,7.62,7.62
1,1.66,1.66
1,2.51,2.51
1,2.95,2.95
12,0.85,10.2
12,3.75,45.0
48,0.29,13.919999999999998
96,1.95,187.2
1,7.95,7.95
1,8.47,8.47
2,3.36,6.72
5,1.66,8.299999999999999
1,8.47,8.47
1,0.85,0.85
1,5.91,5.91
1,5.91,5.91
4,18.0,72.0
1,1.66,1.66
3,3.75,11.25
2,2.51,5.02
12,1.25,15.0
2,8.47,16.94
6,2.95,17.700000000000003
100,4.25,425.0
3,2.51,7.529999999999999
108,0.42,45.36
25,0.42,10.5
1,1.45,1.45
12,0.85,10.2
12,1.25,15.0
18,4.65,83.7
4,1.49,5.96
1,3.75,3.75
98,5.91,579.1800000000001
1,4.95,4.95
12,2.1,25.200000000000003
2,7.95,15.9
2,8.5,17.0
2,2.51,5.02
1,3.75,3.75
12,1.25,15.0
1,0.42,0.42
24,0.42,10.08
2,3.75,7.5
1,0.65,0.65
1,5.49,5.49
2,12.75,25.5
3,1.65,4.949999999999999
24,0.29,6.959999999999999
1,25.49,25.49
8,2.1,16.8
12,2.1,25.200000000000003
3,2.51,7.529999999999999
2,1.25,2.5
1,2.95,2.95
5,6.95,34.75
4,3.36,13.44
1,8.47,8.47
2,2.13,4.26
8,2.75,22.0
12,2.55,30.599999999999998
2,2.51,5.02
12,0.42,5.04
1,1.66,1.66
1,4.24,4.24
12,1.25,15.0
1,2.55,2.55
4,2.1,8.4
48,1.25,60.0
2,12.75,25.5
3,1.95,5.85
12,2.95,35.400000000000006
1,3.83,3.83
1,9.95,9.95
1,4.21,4.21
3,4.21,12.629999999999999
4,9.32,37.28
2,0.85,1.7
1,8.5,8.5
12,5.95,71.4
4,3.75,15.0
1,1.65,1.65
4,1.66,6.64
4,4.95,19.8
15,2.51,37.65
3,2.1,6.300000000000001
1,4.95,4.95
12,0.85,10.2
24,0.42,10.08
1,2.1,2.1
2,1.65,3.3
1,14.43,14.43
2,3.36,6.72
2,1.65,3.3
4,1.66,6.64
2,4.25,8.5
24,0.65,15.600000000000001
2,0.85,1.7
2,1.55,3.1
39,3.36,131.04
-1,1.25,-1.25
1,1.66,1.66
1,7.62,7.62
48,1.25,60.0
1,1.28,1.28
10,1.95,19.5
12,3.95,47.400000000000006
6,3.75,22.5
20,1.65,33.0
6,4.95,29.700000000000003
1,2.51,2.51
8,1.69,13.52
100,1.45,145.0
2,8.47,16.94
6,2.1,12.600000000000001
8,7.65,61.2
1,4.24,4.24
2,2.51,5.02
4,3.36,13.44
3,4.25,12.75
4,2.95,11.8
1,5.91,5.91
12,1.25,15.0
3,1.25,3.75
1,2.51,2.51
2,5.95,11.9
12,2.55,30.599999999999998
2,16.98,33.96
6,2.51,15.059999999999999
1,5.91,5.91
2,12.72,25.44
1,2.51,2.51
24,0.42,10.08
6,2.55,15.299999999999999
2,7.62,15.24
3,5.95,17.85
1,1.66,1.66
5,2.51,12.549999999999999
10,2.95,29.5
6,1.28,7.68
1,14.43,14.43
1,3.75,3.75
12,1.65,19.799999999999997
36,0.85,30.599999999999998
8,1.95,15.6
12,1.25,15.0
1,4.21,4.21
1,3.36,3.36
2,1.28,2.56
1,1.66,1.66
1,2.1,2.1
12,0.85,10.2
6,2.1,12.600000000000001
24,0.85,20.4
1,5.91,5.91
1,10.62,10.62
2,3.75,7.5
2,9.95,19.9
1,3.36,3.36
8,1.25,10.0
4,3.75,15.0
6,3.35,20.1
25,0.42,10.5
2,2.55,5.1
2,2.1,4.2
1,2.51,2.51
12,2.25,27.0
36,1.25,45.0
8,2.95,23.6
24,1.25,30.0
12,0.65,7.800000000000001
1,8.5,8.5
110,1.45,159.5
6,5.06,30.36
1,20.0,20.0
1,5.95,5.95
4,2.55,10.2
1,18.68,18.68
1,16.95,16.95
2,4.95,9.9
12,1.25,15.0
4,3.75,15.0
1,5.06,5.06
-1,2.95,-2.95
3,8.47,25.410000000000004
-1,8.5,-8.5
8,1.95,15.6
100,0.72,72.0
-144,0.72,-103.67999999999999
1,2.1,2.1
8,2.51,20.08
-1,3.25,-3.25
1,1.25,1.25
10,1.69,16.9
1,5.06,5.06
1,2.51,2.51
4,3.36,13.44
6,2.95,17.700000000000003
11,0.42,4.62
6,6.77,40.62
10,0.42,4.2
6,4.95,29.700000000000003
144,1.25,180.0
3,2.51,7.529999999999999
1,14.43,14.43
1,6.75,6.75
11,4.21,46.31
1,2.1,2.1
1,4.95,4.95
48,1.25,60.0
1,1.25,1.25
1,2.51,2.51
20,0.81,16.200000000000003
12,0.85,10.2
2,7.95,15.9
2,8.5,17.0
8,0.85,6.8
1,2.51,2.51
2,7.62,15.24
2,3.36,6.72
12,1.25,15.0
1,1.25,1.25
2,14.95,29.9
4,3.75,15.0
1,3.36,3.36
1,5.91,5.91
2,2.95,5.9
2,2.51,5.02
1,2.51,2.51
12,1.95,23.4
1,2.1,2.1
1,4.21,4.21
5,11.02,55.099999999999994
1,2.95,2.95
24,1.06,25.44
2,4.21,8.42
2,0.85,1.7
6,1.65,9.899999999999999
48,0.65,31.200000000000003
12,0.85,10.2
3,4.95,14.850000000000001
2,7.95,15.9
1,12.72,12.72
96,1.85,177.60000000000002
36,1.06,38.160000000000004
2,0.42,0.84
2,3.36,6.72
1,2.95,2.95
7,0.85,5.95
3,2.98,8.94
1,0.85,0.85
1,1.65,1.65
2,8.5,17.0
12,2.95,35.400000000000006
1,1.66,1.66
-70,0.0,-0.0
1,5.95,5.95
3,16.98,50.94
2,6.75,13.5
1,12.75,12.75
1,2.51,2.51
1,25.49,25.49
60,2.1,126.0
2,6.35,12.7
9,2.55,22.95
2,0.29,0.58
7,4.95,34.65
1,11.02,11.02
3,1.28,3.84
2,1.66,3.32
1,3.75,3.75
8,4.95,39.6
1,1.25,1.25
2,3.75,7.5
1,0.85,0.85
2,5.95,11.9
24,0.42,10.08
96,19.94,1914.2400000000002
2,2.51,5.02
1,4.25,4.25
1,6.95,6.95
1,5.95,5.95
1,0.95,0.95
1,1.66,1.66
1,1.25,1.25
1,4.25,4.25
3,1.25,3.75
1,8.47,8.47
1,2.95,2.95
2,5.95,11.9
50,1.25,62.5
2,3.36,6.72
1,5.06,5.06
1,5.06,5.06
4,3.75,15.0
5,1.65,8.25
1,0.85,0.85
2,5.95,11.9
12,1.65,19.799999999999997
6,2.95,17.700000000000003
5,1.95,9.75
1,0.55,0.55
1,8.95,8.95
3,1.66,4.9799999999999995
14,1.65,23.099999999999998
1,9.95,9.95
3,18.0,54.0
12,1.25,15.0
1,0.85,0.85
2,2.95,5.9
24,0.36,8.64
12,5.95,71.4
2,3.36,6.72
1,2.51,2.51
1,2.51,2.51
1,2.51,2.51
4,2.1,8.4
1,2.51,2.51
5,2.1,10.5
4,2.95,11.8
12,0.42,5.04
4,3.36,13.44
12,1.28,15.36
24,3.39,81.36
24,2.95,70.80000000000001
2,3.75,7.5
1,0.85,0.85
1,2.51,2.51
3,1.65,4.949999999999999
1,0.85,0.85
1,2.95,2.95
1,5.06,5.06
20,1.65,33.0
1,16.98,16.98
4,3.75,15.0
-6,2.55,-15.299999999999999
1,5.91,5.91
1,10.95,10.95
-48,7.65,-367.20000000000005
6,8.5,51.0
1,5.91,5.91
-1,1.95,-1.95
2,1.25,2.5
2,0.85,1.7
6,2.95,17.700000000000003
2,0.85,1.7
1,8.47,8.47
1,1.65,1.65
4,3.75,15.0
20,2.95,59.0
12,1.25,15.0
4,5.95,23.8
2,1.66,3.32
1,5.95,5.95
1,0.43,0.43
2,16.98,33.96
1,3.75,3.75
18,5.45,98.10000000000001
6,0.85,5.1
2,3.75,7.5
3,4.24,12.72
3,5.95,17.85
6,1.25,7.5
1,5.91,5.91
2,1.69,3.38
1,4.25,4.25
24,0.85,20.4
1,1.28,1.28
1,2.51,2.51
5,2.95,14.75
2,0.0,0.0
3,1.95,5.85
4,0.85,3.4
13,2.51,32.629999999999995
8,1.66,13.28
1,2.95,2.95
16,3.75,60.0
2,1.66,3.32
1,1.66,1.66
4,7.95,31.8
12,0.85,10.2
1,1.45,1.45
12,1.25,15.0
10,0.85,8.5
3,5.91,17.73
1,16.13,16.13
1,2.95,2.95
1,16.98,16.98
9,1.66,14.94
1,6.75,6.75
-1,458.29,-458.29
5,0.85,4.25
4,3.36,13.44
5,3.36,16.8
2,5.06,10.12
-14,4.25,-59.5
1,4.25,4.25
-1,4.41,-4.41
12,1.25,15.0
6,3.36,20.16
4,12.75,51.0
8,1.25,10.0
1,2.51,2.51
1,0.85,0.85
12,1.95,23.4
8,1.25,10.0
3,0.85,2.55
-6,5.95,-35.7
2,2.95,5.9
1,16.98,16.98
6,1.06,6.36
192,1.06,203.52
6,2.95,17.700000000000003
2,9.95,19.9
4,9.95,39.8
1,1.66,1.66
1,0.85,0.85
4,5.95,23.8
40,2.55,102.0
2,8.5,17.0
24,0.65,15.600000000000001
24,0.19,4.5600000000000005
2,4.25,8.5
2,2.51,5.02
4,4.95,19.8
1,2.96,2.96
1,12.75,12.75
4,4.25,17.0
-12,1.25,-15.0
40,1.25,50.0
2,0.95,1.9
1,1.25,1.25
12,0.42,5.04
2,4.25,8.5
-3,2.95,-8.850000000000001
1,5.91,5.91
24,1.25,30.0
12,5.95,71.4
1,2.1,2.1
1,2.1,2.1
12,2.95,35.400000000000006
10,1.25,12.5
2,2.1,4.2
10,1.95,19.5
3,1.95,5.85
24,0.55,13.200000000000001
24,2.1,50.400000000000006
2,1.95,3.9
1,3.36,3.36
8,2.95,23.6
8,2.1,16.8
29,0.85,24.65
10,1.95,19.5
6,2.55,15.299999999999999
6,3.39,20.34
4,4.25,17.0
-24,2.95,-70.80000000000001
12,3.25,39.0
5,1.95,9.75
1,3.36,3.36
1,1.66,1.66
24,0.42,10.08
1,9.95,9.95
1,2.1,2.1
2,16.98,33.96
1,4.21,4.21
5,0.85,4.25
2,2.95,5.9
1,0.85,0.85
1,4.95,4.95
12,0.42,5.04
2,4.21,8.42
2,3.36,6.72
1,7.95,7.95
1,5.95,5.95
19,0.85,16.15
12,1.65,19.799999999999997
1,2.51,2.51
1,1.45,1.45
1,4.21,4.21
20,1.65,33.0
2,0.85,1.7
1,8.47,8.47
24,2.95,70.80000000000001
12,2.55,30.599999999999998
1,3.36,3.36
7,2.1,14.700000000000001
1,18.95,18.95
1,3.95,3.95
1,3.75,3.75
1,5.91,5.91
12,1.25,15.0
1,8.47,8.47
10,2.51,25.099999999999998
5,1.65,8.25
1,1.65,1.65
13,2.51,32.629999999999995
4,3.75,15.0
1,2.1,2.1
1,1.65,1.65
24,1.25,30.0
1,2.13,2.13
5,4.21,21.05
1,5.09,5.09
6,2.95,17.700000000000003
1,1.45,1.45
1,11.02,11.02
50,0.42,21.0
72,0.65,46.800000000000004
12,1.65,19.799999999999997
3,1.66,4.9799999999999995
1,2.95,2.95
12,0.42,5.04
2,8.5,17.0
12,0.42,5.04
12,1.25,15.0
12,1.65,19.799999999999997
1,1.95,1.95
4,4.95,19.8
2,0.85,1.7
2,0.85,1.7
2,12.75,25.5
1,3.36,3.36
1,4.21,4.21
3,0.85,2.55
1,3.36,3.36
12,0.29,3.4799999999999995
2,4.25,8.5
6,2.55,15.299999999999999
7,1.66,11.62
1,4.95,4.95
12,0.85,10.2
1,1.66,1.66
12,0.85,10.2
8,1.25,10.0
12,1.25,15.0
24,0.21,5.04
1,2.55,2.55
-1,4.95,-4.95
6,0.85,5.1
2,1.25,2.5
6,1.25,7.5
6,3.35,20.1
40,2.55,102.0
24,0.42,10.08
1,4.21,4.21
1,4.21,4.21
1,2.51,2.51
6,2.1,12.600000000000001
2,1.45,2.9
4,2.95,11.8
1,7.95,7.95
3,12.75,38.25
12,1.95,23.4
3,3.36,10.08
-1,2.95,-2.95
4,3.95,15.8
1,6.75,6.75
10,1.25,12.5
7,0.65,4.55
2,0.85,1.7
2,3.75,7.5
3,0.85,2.55
1,3.95,3.95
1,2.51,2.51
-12,1.25,-15.0
1,3.36,3.36
4,1.65,6.6
8,1.65,13.2
8,1.69,13.52
96,0.21,20.16
1,2.95,2.95
1,0.85,0.85
1,2.51,2.51
3,4.95,14.850000000000001
1,1.66,1.66
12,1.65,19.799999999999997
1,2.51,2.51
3,3.36,10.08
5,2.95,14.75
1,8.47,8.47
3,4.95,14.850000000000001
1,3.75,3.75
2,16.95,33.9
270,0.16,43.2
1,2.51,2.51
1,1.66,1.66
12,1.25,15.0
1,2.51,2.51
1,0.85,0.85
48,0.85,40.8
1,3.75,3.75
1,2.51,2.51
72,1.06,76.32000000000001
1,1.25,1.25
24,0.85,20.4
12,2.1,25.200000000000003
3,1.25,3.75
12,1.25,15.0
1,8.47,8.47
2,4.21,8.42
3,3.36,10.08
4,3.75,15.0
-8,0.85,-6.8
1,2.51,2.51
3,8.47,25.410000000000004
3,1.25,3.75
12,2.95,35.400000000000006
2,2.95,5.9
6,1.65,9.899999999999999
1,0.95,0.95
2,4.95,9.9
1,2.55,2.55
2,2.55,5.1
12,1.25,15.0
1,1.25,1.25
6,5.95,35.7
24,4.25,102.0
1,2.51,2.51
12,2.1,25.200000000000003
24,1.25,30.0
5,4.95,24.75
24,1.65,39.599999999999994
-1,2.55,-2.55
1,8.47,8.47
2,9.32,18.64
2,0.43,0.86
1,5.91,5.91
6,8.5,51.0
1,3.36,3.36
2,2.1,4.2
2,2.1,4.2
1,7.95,7.95
2,4.21,8.42
18,0.85,15.299999999999999
1,3.36,3.36
1,2.1,2.1
2,3.75,7.5
1,0.85,0.85
1,4.21,4.21
10,4.65,46.5
12,1.25,15.0
1,1.95,1.95
2,0.85,1.7
6,2.95,17.700000000000003
4,3.95,15.8
1,1.25,1.25
120,2.1,252.0
3,0.55,1.6500000000000001
1,2.95,2.95
24,1.25,30.0
1,5.95,5.95
3,1.25,3.75
11,3.36,36.96
4,5.95,23.8
4,6.77,27.08
12,0.42,5.04
1,4.21,4.21
1,25.49,25.49
12,2.95,35.400000000000006
2,3.75,7.5
1,2.1,2.1
8,2.1,16.8
1,9.95,9.95
1,11.02,11.02
20,1.65,33.0
1,1.25,1.25
11,4.65,51.150000000000006
1,9.95,9.95
4,18.0,72.0
2,11.02,22.04
25,0.42,10.5
4,6.75,27.0
1,5.06,5.06
12,2.1,25.200000000000003
1,4.21,4.21
12,1.25,15.0
1,2.51,2.51
1,14.95,14.95
6,1.25,7.5
1,6.35,6.35
1,2.51,2.51
2,1.95,3.9
2,2.1,4.2
2,1.65,3.3
1,2.95,2.95
6,2.95,17.700000000000003
2,0.43,0.86
12,0.85,10.2
1,5.91,5.91
4,4.21,16.84
10,1.95,19.5
2,4.21,8.42
1,8.47,8.47
1,4.21,4.21
7,2.51,17.57
1,2.1,2.1
1,0.0,0.0
2,1.25,2.5
12,2.1,25.200000000000003
3,4.95,14.850000000000001
6,4.95,29.700000000000003
1,9.95,9.95
6,3.25,19.5
1,1.25,1.25
1,1.66,1.66
4,4.21,16.84
4,0.85,3.4
1,1.95,1.95
24,1.25,30.0
2,1.25,2.5
2,0.85,1.7
1,16.98,16.98
4,4.95,19.8
12,2.1,25.200000000000003
2,1.95,3.9
1,396.81,396.81
1,20.38,20.38
12,1.65,19.799999999999997
24,0.65,15.600000000000001
14,0.43,6.02
1,4.24,4.24
8,1.25,10.0
1,1.65,1.65
1,11.02,11.02
8,2.95,23.6
1,2.51,2.51
1,7.95,7.95
1,1.66,1.66
24,0.29,6.959999999999999
96,1.45,139.2
12,1.25,15.0
1,4.24,4.24
1,5.91,5.91
1,4.21,4.21
3,0.95,2.8499999999999996
1,5.91,5.91
1,4.25,4.25
12,1.95,23.4
4,4.25,17.0
12,1.25,15.0
1,1.66,1.66
4,9.95,39.8
1,2.51,2.51
1,14.95,14.95
4,2.1,8.4
4,3.75,15.0
2,1.25,2.5
12,0.85,10.2
20,1.66,33.199999999999996
2,0.85,1.7
1,3.75,3.75
2,5.45,10.9
3,0.85,2.55
5,1.65,8.25
12,0.85,10.2
6,2.95,17.700000000000003
2,5.06,10.12
1,4.21,4.21
2,2.13,4.26
2,3.36,6.72
1,2.98,2.98
1,9.95,9.95
21,8.47,177.87
8,2.95,23.6
4,2.95,11.8
2,3.36,6.72
1,9.95,9.95
1,1.28,1.28
1,1.66,1.66
40,0.42,16.8
10,1.65,16.5
1,5.06,5.06
12,1.25,15.0
1,3.36,3.36
30,0.85,25.5
-20,0.0,-0.0
1,2.55,2.55
6,2.82,16.919999999999998
6,4.25,25.5
24,1.65,39.599999999999994
1,3.81,3.81
12,0.85,10.2
4,5.06,20.24
2,0.85,1.7
1,5.91,5.91
120,1.45,174.0
4,2.55,10.2
5,0.85,4.25
6,0.85,5.1
18,2.95,53.1
19,8.47,160.93
1,1.25,1.25
8,4.21,33.68
2,5.91,11.82
2,1.66,3.32
48,0.29,13.919999999999998
2,4.95,9.9
1,1.66,1.66
2,1.95,3.9
10,1.65,16.5
8,1.25,10.0
3,2.95,8.850000000000001
1,5.95,5.95
1,2.1,2.1
2,5.91,11.82
72,0.85,61.199999999999996
1,8.47,8.47
1,3.36,3.36
1,1.66,1.66
1,1.95,1.95
12,0.42,5.04
1,2.95,2.95
1,7.62,7.62
12,2.95,35.400000000000006
1,1.45,1.45
12,0.42,5.04
3,12.75,38.25
2,8.47,16.94
12,2.1,25.200000000000003
6,2.1,12.600000000000001
2,3.36,6.72
4,3.36,13.44
28,0.21,5.88
1,1.25,1.25
48,1.69,81.12
24,0.55,13.200000000000001
4,0.85,3.4
2,3.36,6.72
1,10.17,10.17
6,1.84,11.040000000000001
1,2.55,2.55
48,0.65,31.200000000000003
1,1.25,1.25
10,0.85,8.5
1,2.95,2.95
100,1.45,145.0
12,0.85,10.2
12,1.25,15.0
1,3.25,3.25
4,2.1,8.4
2,2.51,5.02
16,1.69,27.04
4,0.85,3.4
2,0.43,0.86
1,3.25,3.25
1,1.25,1.25
12,1.65,19.799999999999997
6,3.75,22.5
22,3.36,73.92
1,5.91,5.91
1,1.25,1.25
12,1.65,19.799999999999997
1,12.72,12.72
1,2.1,2.1
5,2.51,12.549999999999999
24,0.42,10.08
1,1.66,1.66
12,1.65,19.799999999999997
12,2.1,25.200000000000003
6,4.25,25.5
5,2.95,14.75
1,3.36,3.36
2,1.25,2.5
4,2.95,11.8
1,8.47,8.47
3,7.62,22.86
24,0.65,15.600000000000001
12,0.85,10.2
6,0.85,5.1
50,0.42,21.0
8,1.95,15.6
1,8.5,8.5
12,3.75,45.0
1,5.91,5.91
2,12.75,25.5
1,0.0,0.0
2,9.95,19.9
24,1.65,39.599999999999994
24,1.25,30.0
1,1.95,1.95
2,2.55,5.1
12,1.25,15.0
2,2.51,5.02
5,0.43,2.15
56,2.51,140.56
12,2.95,35.400000000000006
2,5.91,11.82
2,2.95,5.9
24,0.42,10.08
1,0.85,0.85
2,1.69,3.38
10,1.95,19.5
4,2.55,10.2
5,2.51,12.549999999999999
2,1.28,2.56
12,1.25,15.0
1,2.95,2.95
2,5.91,11.82
8,2.95,23.6
24,1.65,39.599999999999994
24,0.85,20.4
12,0.42,5.04
1,8.47,8.47
1,4.21,4.21
4,9.95,39.8
1,12.72,12.72
6,2.51,15.059999999999999
12,0.85,10.2
1,14.43,14.43
1,8.5,8.5
3,2.95,8.850000000000001
20,1.25,25.0
3,1.25,3.75
6,1.25,7.5
1,1.66,1.66
2,4.21,8.42
12,2.95,35.400000000000006
1,5.06,5.06
1,1.28,1.28
1,7.95,7.95
1,8.5,8.5
1,1.65,1.65
12,2.1,25.200000000000003
1,5.06,5.06
1,1.66,1.66
3,3.36,10.08
1,4.21,4.21
1,8.5,8.5
1,2.1,2.1
1,5.91,5.91
15,0.42,6.3
6,2.95,17.700000000000003
4,3.95,15.8
6,1.95,11.7
1,14.43,14.43
1,0.42,0.42
3,1.65,4.949999999999999
1,4.25,4.25
12,0.42,5.04
1,0.85,0.85
24,0.42,10.08
1,2.1,2.1
48,0.38,18.240000000000002
1,4.21,4.21
9,2.95,26.55
12,1.65,19.799999999999997
5,1.66,8.299999999999999
8,2.95,23.6
1,1.66,1.66
6,2.1,12.600000000000001
1,2.95,2.95
1,2.1,2.1
1,8.47,8.47
1,0.65,0.65
8,3.75,30.0
2,3.75,7.5
1,1.69,1.69
2,2.1,4.2
1,3.35,3.35
2,12.75,25.5
1,3.36,3.36
-24,1.25,-30.0
24,0.65,15.600000000000001
1,6.45,6.45
10,1.95,19.5
10,1.95,19.5
3,2.95,8.850000000000001
10,1.25,12.5
1,1.25,1.25
3,0.65,1.9500000000000002
1,2.55,2.55
1,7.62,7.62
10,1.95,19.5
18,2.1,37.800000000000004
1,2.51,2.51
2,1.95,3.9
2,5.91,11.82
1,3.36,3.36
1,2.51,2.51
3,2.1,6.300000000000001
4,1.45,5.8
6,0.85,5.1
1,1.25,1.25
2,0.65,1.3
1,2.1,2.1
1,1.65,1.65
2,2.51,5.02
3,2.25,6.75
5,2.95,14.75
2,2.55,5.1
1,2.1,2.1
1,3.81,3.81
4,1.95,7.8
1,13.57,13.57
1,0.85,0.85
12,1.84,22.080000000000002
1,2.51,2.51
2,0.95,1.9
1,2.98,2.98
4,0.85,3.4
12,1.65,19.799999999999997
1,1.28,1.28
3,1.66,4.9799999999999995
2,0.65,1.3
2,16.13,32.26
1,5.09,5.09
7,4.21,29.47
1,2.51,2.51
1,1.65,1.65
2,11.87,23.74
10,1.95,19.5
6,1.95,11.7
1,4.21,4.21
1,4.95,4.95
12,2.1,25.200000000000003
7,4.21,29.47
4,3.75,15.0
3,3.75,11.25
2,2.95,5.9
2,2.55,5.1
10,0.85,8.5
8,4.65,37.2
1,1.28,1.28
12,1.65,19.799999999999997
1,4.95,4.95
1,8.47,8.47
8,1.69,13.52
2,12.75,25.5
2,7.95,15.9
1,1.66,1.66
1,5.06,5.06
1,8.47,8.47
1,2.51,2.51
10,1.65,16.5
6,0.85,5.1
5,7.95,39.75
1,7.62,7.62
